Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,PSH Flag Count,SYN Flag Count,FIN Flag Count,ACK Flag Count,Average Packet Size,Fwd Avg Bytes/Bulk,Bwd Avg Bytes/Bulk,Protocol,Label
443,33797.832592429084,10,10,46.38918263354363,3.4053695120081446,928.2807301763802,53.57794690614707,185.39532085061353,18.624088137825872,166.69529187092303,120.35517814989447,32.26740731242905,10.48309225411177,7338.28205296481,251.7106835706994,7932.15684712116,18918.98752039619,19211.041885006252,172.0282021774279,3055.297352098757,4239.402913348958,40410.32051278944,1653.7843325842223,27774.103686475766,9131.542462479196,1917.0512193729662,4041.858016162947,0,1,1,12,359.23016429148424,82.73192910431534,180.40349118997614,17,BENIGN
22,150292.72816458822,16,8,886.8118829512222,32.88662725603538,123.58998195589176,165.48937010958088,99.57098205766368,21.813605624248463,463.4899525690329,3.5794957713288125,32.29380978202553,13.593794055217177,43619.51024198489,264.7213353568494,4545.622338843782,2388.6661896860787,48554.427375917876,254.2536940816708,43129.10561854584,4459.902772719093,5167.930837549346,21.779786880804696,962.7339347164213,660.8815834983009,18560.864509642848,127.09331910458106,1,1,2,10,87.14135795252412,103.66211745668164,69.82201059396208,17,DDoS
443,24193.692101066907,7,17,310.2396443205624,259.13541653220784,57.10017562027903,31.10950117635901,38.05242391013435,8.477537631083775,25.873017869330493,26.709383944752542,218.17492090986144,2.150177498567384,142294.03008215025,2286.8645709090197,4844.81076036919,1205.6754220700122,712.9081077510386,1129.7213204805748,52775.83095627574,2095.5589956303347,17924.190638544093,271.9343574917318,11467.319133369498,11828.657583727874,13363.306331305823,790.2865026214266,1,2,1,10,267.97045873744213,145.69692164032307,82.74889923857941,17,DDoS
22,27614.68527604996,5,7,202.92811906973296,44.989684773321805,66.38409918002118,30.10350202610765,99.84384544435868,12.401086235389423,398.5223091600825,19.287171498174782,112.81322158320279,1.3500164078835497,3229.2652327135406,22.748065446173445,8286.61346008574,14655.072096268488,20321.357464993933,859.8854180871358,7300.50332210479,5814.131543735221,19126.908634223357,733.6381989645487,2971.730867918448,113.01290660529729,23198.360533348336,833.018376362312,2,1,0,8,27.98820200908522,45.68468966848837,159.61034851703386,6,BENIGN
3389,62710.01562513528,7,7,97.48823136774789,102.26531061381749,131.00036293359386,201.17850817544684,29.360136185207793,5.903442866883006,176.77330718333323,22.39984920812016,70.96210107310802,8.157141604419701,5214.46221138362,19.20657455281688,1785.3410212301826,4341.760677858018,37984.43838185074,140.2951677060497,39690.90295692533,2678.1256453987357,11186.109365494194,600.6832994347048,9477.46772917199,373.1954870666523,11396.410910790011,771.0090900455043,1,1,1,6,25.790674235283113,6.331386463863071,115.04828572410361,6,BENIGN
3389,46290.89322179009,5,8,843.1769154870472,141.25819841169243,1.1715173527414806,78.35057613463194,69.65650123890798,29.563988916379035,14.614603181838225,69.43130160199973,71.94816918140215,22.387257154938922,159713.90534654132,325.2017577169199,6322.599136262428,281.0132167953802,854.2689441785582,650.1907067485923,16356.80253725594,3902.718916250796,15618.622417576336,1915.5080089052508,386.40312640849453,2430.9177710648914,13824.477389274483,787.629552952873,2,2,0,7,215.34478354818586,8.723616039036209,138.38867415166393,6,DDoS
3389,17757.102406798174,11,8,448.29580930116396,262.72302193567344,55.29836014242798,43.88081090724265,21.256286453147307,26.740493995735566,189.8945414006195,10.983567405498727,76.87591178132612,2.7094390373325727,6757.032838597862,54.76317731656031,7080.360665312051,691.7012911065584,25117.23250784504,166.78607058786545,12809.980462949907,2198.3327349011142,20537.18281660434,536.1233701622048,22181.90505341817,1966.5608090130295,25402.265284017125,1181.9370820970532,2,0,0,10,311.7383321070756,76.0579737301126,247.8609117308382,17,BENIGN
21,26450.871080473175,12,9,651.6677472303668,198.0554806544734,7.536830952113198,76.05870435016516,65.99573002664405,33.313175739931694,12.94390723649079,70.49564718704481,13.11675213060612,2.0675508440484776,1375.0817319975965,23.403204174121033,11607.13078483179,4347.797990290748,30605.820420485838,518.7391576294838,17084.76913490734,791.1357324198611,1625.3000434986616,2262.698700771283,16772.806389483823,1108.146758566153,67420.42057557758,32.87708452727986,0,1,2,8,53.14088978792483,6.765180001132617,5.946954964752253,6,BENIGN
80,12275.836158697908,5,8,189.1414010536691,1021.1764196432528,146.79667277187136,30.322786622697404,205.28365266276793,24.269196218904323,3.621675116802541,124.49243845571682,30.609281925202467,27.461974086424796,30790.958832546352,95.80261221512674,9034.700893024636,3302.07240271729,1397.0944669766477,278.4480660033591,13754.213016929712,867.730021707817,22951.423691323744,481.84000041192024,3486.60072611844,8324.214387417496,25216.327518547347,2775.215144648621,0,0,0,11,420.4856681798817,70.14488215483648,26.886514972413032,6,BENIGN
3389,169101.30522570154,6,9,249.57968849075462,868.6741793567668,138.97147806541915,85.32963509122541,118.07629790953487,0.4061283827314672,173.57740950690703,59.170613655083656,72.80383262518593,4.441017579255357,1240.3631196828278,631.5067478360918,3961.2510234631054,2971.6552585771246,990.7591960765233,670.703651758275,21189.68262540971,9378.107127936026,1344.334952710188,1202.391655925352,9806.08597038221,2925.7821220506244,14765.270180934038,163.22418797703412,1,0,1,17,63.879856644604,189.2008483796065,96.83224771806435,17,DDoS
443,6999.575375709134,12,7,1224.6369259782298,551.4430179956055,134.1236422105898,14.111302496888559,85.38427489779775,4.242790485099485,270.43004702660915,26.508731603079354,2.3800415175069958,1.9005981399504814,2814.669428335732,77.40939195987099,7565.140557005821,3961.203461903158,13246.861587118698,1989.676654536363,278.80400453614425,5768.687146418809,52125.30746985016,1506.8793092896435,38243.873513758546,12114.82748816473,37729.7215954118,1655.5822939359907,4,2,0,10,121.42276900334348,23.77743920819732,15.215768780002668,6,BENIGN
3389,23247.76245470658,11,7,1624.4392878264503,430.7109394488678,24.552766053537127,180.80913354727156,22.590454897717656,9.840499361565056,61.37749587663356,3.234132624768803,47.12058645466324,35.52270167621095,164261.53507718467,1092.6157986590601,197.3120972798083,2256.5975891822645,24701.936879390825,353.3874344010173,27838.920181578083,123.65681504615455,14213.767364898336,4170.249015349281,33958.81900625658,163.86395561425286,7998.7784039459275,2271.4124864294995,1,0,0,5,60.43698086993455,78.75874928764858,13.389082325987982,6,DDoS
21,1308.9331370830132,8,11,673.2334140715678,91.43386103274722,433.86585488763035,37.06618893734569,5.237206452079186,5.336295113999766,2.923160842515498,5.495801918949688,126.83129568508444,7.256074478486851,186870.26302100933,619.8335397451249,11625.251542157725,8969.718484378247,10109.014074843919,3602.3924746090365,3331.688019251133,10423.548460234033,16671.292754040664,43.43612556102452,13601.17685340157,2294.09849468178,22999.741501753255,884.7325839590856,4,2,1,14,141.4244127336082,92.79174349808947,144.45461448776004,17,DDoS
443,12537.268278546948,12,11,692.0005269601505,368.34673288700316,114.60911295120903,5.85058334911662,99.18728118065223,15.172862631870627,109.22498215025685,62.74189403890363,55.135325454942645,8.107286138030585,11288.977938308566,9.917795418588529,2643.518687848277,14607.36816983768,34633.9419671871,690.9392857518416,9488.086796664888,8.959466466766639,8308.381357342285,556.2392629665853,3019.469647673373,1112.3793051173022,7048.680878451127,119.7518033884894,1,2,0,16,140.43764621970652,287.5044267884574,80.76879029019877,6,BENIGN
21,75813.57835465926,11,9,592.739564166324,63.627727461890906,121.74299275916559,111.86476803035426,68.6601787787422,45.67911510735679,31.87875976390051,6.026052232915507,140.26153775130138,51.79186919734901,94944.05069442581,436.0929563399558,17882.04718898724,1891.1914911832537,35296.8275690545,191.4014900728744,23148.44496622067,881.4511739344439,90209.95663862715,340.34537750355685,10269.247817131352,3177.512075002844,15336.156711173055,26.124336721995764,0,1,2,12,18.935881822958798,49.66264931316822,31.100524011515517,17,DDoS
443,11230.683588651735,8,7,442.4080676062265,241.11724494373559,117.87467279877484,134.86218155677227,19.121970992028714,26.792184058435424,94.17074247896998,26.74440557568845,96.0574084058246,18.31566298659124,17886.052256864703,72.94222698402848,12851.564549525669,5676.049442309287,3487.5310808277773,1099.706445430428,4849.399209384122,527.040534917803,9763.973653174578,1766.3017566572846,7167.881406835266,30719.33386108924,5606.559573687925,908.3699599136354,1,1,0,7,58.5567935070989,94.62007536691586,41.75322485849897,6,BENIGN
22,4172.526355310365,14,10,452.03081891940906,247.60475625753537,111.48084555171997,78.55068241344945,218.37532317403924,6.199830865690212,45.91394142986229,102.60675147745668,54.184847836964835,36.34293888465813,136770.85605624938,197.15084347612765,1740.8733003998698,2382.6530990731912,1472.3494804437566,2014.896686510581,52266.33458678773,2793.346463401202,13038.855712075592,951.7551602754995,11778.40590653289,11787.00135516762,3891.1818027171375,28.45697253149575,2,2,1,7,95.83761429651794,150.3946606009097,2.521908512701847,6,DDoS
80,32165.79981195808,10,6,1659.3880038233178,468.09911798614195,418.13204639441204,59.60715246478151,64.24039568723616,10.135659616157513,116.86707350103258,38.407194581674986,33.10144343604175,5.43701511949842,39248.69503316748,67.8773913575849,3886.2002260444883,852.2860653601025,7453.1121547347675,651.7499288940508,2532.7066341347595,1049.1293472459552,18095.71801971306,1155.2426118380076,24289.33566012396,5659.284368448306,18235.34459305899,1952.4637214660356,1,2,0,14,33.36187652314489,10.562455757847989,175.89703242911267,6,BENIGN
80,500.96301553061164,9,10,694.973565728179,721.0312525297111,138.2046139041173,158.21549789396008,67.86416135874501,1.067007831367596,36.182639406941654,20.532025261375082,74.65910062945655,13.98533905898664,61738.1861118156,131.5310256369491,13766.85459523536,1176.4915874899807,4322.572032164014,2216.204269762125,2842.589833023009,2089.713757748449,30460.8258140635,124.96509592718049,14057.869764455823,1284.5845135516045,2023.1871261121837,542.2296901373096,1,0,3,12,159.9579486838093,66.30657016492061,50.07221962995535,17,DDoS
21,4428.783871291157,10,9,532.6003078215194,154.560554080386,99.5747315518289,58.38054447583282,28.392465304867848,0.125166470017229,19.28084080318297,13.128408524090979,48.158623302750215,9.388982445384356,31548.98674879893,434.4072052266025,12202.911780833272,1385.9133240549672,32271.84510493229,1479.8997493095872,8476.656285363872,1243.9721115336795,9790.591337501572,1240.7724489990617,146.5078524119844,5658.075061268587,11077.306495059413,20.73555817951444,1,2,0,8,24.367441703664934,44.34657273784731,93.00260641768904,6,DDoS
80,82415.66034893646,14,9,104.7865260376859,16.821299280307883,218.1507662288147,94.04459284800669,169.21199055717224,11.072371642817178,167.51875161738624,38.83000282138501,360.8911925675287,104.19499447463693,44.02926914146848,182.55819035434448,7730.512952287411,3391.1556730302573,15222.42549033194,121.42132402912004,963.9898362232104,9687.120904743908,85744.08204950008,537.1799319753709,5880.7047800830815,1392.1157070354739,52687.98054164299,650.8346177804666,2,3,0,13,183.32613914016244,35.318761348881225,22.53992841298523,17,BENIGN
21,73805.12113790427,9,5,1887.7412701903868,19.243714501148254,43.44509621151351,38.23383271574491,177.60000427248355,26.034368287433015,92.8808307891022,20.786052189673256,65.9958247407596,9.960826414635026,40026.79811152064,48.106094657355456,3491.7518336573694,1519.7537016760643,21566.292777681374,1930.8628867023797,194.50372175576064,827.1051488887866,14102.376990810686,2230.833340406851,1033.7708016087636,364.9942363861411,28030.1805776438,1195.1907224634697,0,1,4,11,140.85031369817312,66.1494928286111,111.90657199665722,17,DDoS
21,123336.92694100975,9,11,367.29027442806864,831.2147340161043,31.980844702988144,77.94224895050225,100.46251918319895,39.43805619991474,45.82328619794648,159.62074375138707,20.300826527741755,17.440365806679015,174984.1808517521,37.15428924627062,7389.593652258926,3614.733745069273,28370.059810085433,121.25062023267442,13118.707636829397,598.937613659595,7408.963588227604,676.4824541122139,684.4960392301189,6499.131464745523,3279.959591147925,3280.9260672150544,2,1,2,13,71.05184210382028,100.9799631479868,176.16511089883542,6,DDoS
21,96384.26433660356,11,12,1438.6478790304213,266.46647359629816,86.76202342972674,413.41808161124067,8.364408671493642,11.294240177607298,118.63001766307273,0.6807324047561873,230.76263227693167,3.3760283887916556,341.535316367379,50.949077866684966,47658.69694349786,0.5607299258309975,40101.59690286541,487.079639053231,7392.769727904859,1792.0122719971803,9813.328728899301,56.46109750084812,2306.6707906180923,8436.074267372549,26607.409696609797,61.98797603461582,1,0,1,4,477.4811717195279,58.41768316432364,20.68306285282648,6,BENIGN
80,57470.374288938256,10,6,625.1087961080783,114.01427520141733,2.371495114743191,28.925070240127333,7.052804230105566,3.9752194745769875,40.628352635299116,145.25029917955993,23.683620794134907,2.270080235200248,11735.171607613662,246.00676786041998,5159.3335005036515,1871.080294355864,17119.041327888517,2677.405616663047,14883.31109280581,2484.4381035862207,40451.29838809152,100.11891059249496,23813.610499586674,1762.2394459228924,5092.547626922807,174.47242403840747,0,0,0,7,60.78006519586876,8.242387101376309,211.43719138839998,6,BENIGN
21,2687.5976839290593,15,8,20.45310283221207,13.127776629693502,52.11842224221608,76.40081065182207,50.69673665201627,6.059286943753122,54.55397477840062,11.869346270791986,154.99797195718043,1.56232537192195,458.07381839958174,95.3150565914157,7444.343263555588,2473.295147172719,18253.307902802273,313.17967229266293,37361.98894216985,2714.2774076712426,17127.83003535121,548.7839489882227,18581.517008739167,1047.4239115980781,33485.56521530534,1110.8906696725503,1,2,1,11,116.13909535646685,202.79041790542922,13.918019113109018,6,BENIGN
80,76358.02778478907,7,8,387.17373705665796,300.95878649755383,81.72832199865137,9.672969959549715,12.262261294739469,11.792944562536928,56.56024539236589,42.691423487684574,47.436473187639216,12.742825645329573,6461.279574521988,116.20806193661932,16235.34854314533,4871.963497339897,22497.06261208073,9.400570923613389,34388.54371860335,177.68523972010112,14342.658462427391,594.1503845461565,8735.47325087511,9090.286728262481,22037.0694223814,561.039821300961,3,2,0,13,30.158037064553362,82.33568243613547,3.031227840463116,17,BENIGN
21,93381.55790853141,13,13,1115.979997315318,58.980167979200324,129.66106412568834,60.48768690151505,32.26776361693893,20.972928155027976,30.81481467438786,15.306949566338712,85.43685499813951,31.035621098064098,54882.07792958725,813.2150065066827,285.965491279756,243.21459971696314,19616.133302948412,557.2034711892848,16548.40534210416,3021.9030201699557,694.9440782030275,1726.3345204538991,19914.353413187066,774.4041877799431,14240.467382531131,529.8076949604749,1,2,0,14,170.36200055527902,153.9306788865673,34.94877762620314,6,DDoS
3389,80242.95699451612,12,11,26.58472954135717,215.84649460031042,117.52757213307649,23.395113754700436,15.035973245258745,15.654049783109054,69.76434748146293,85.05158531569346,15.770617773853681,31.047833490605214,275716.02557227336,1492.3210155915644,24892.965239735164,12820.9138286033,45383.41442738256,2836.2493947553908,6774.9779770260075,1842.5639738186778,49072.69315343442,520.4214945378928,25366.246358489596,18867.050059107056,6102.948293272412,300.61375273280635,0,0,1,9,7.711152114458776,126.13245671041781,14.394419783084158,6,DDoS
21,35512.53428969825,7,7,1007.6798761385237,290.33238134919304,68.68799013055038,120.86282268368689,29.69847041221364,36.72863696950484,202.65277425035063,60.043805338923626,57.3731427081146,1.0794267592597129,3852.7595570277094,52.36201625553002,18822.30268731861,1859.7193218478446,1576.5897148100337,552.4430335178122,7293.316895047086,4856.341005117386,26148.12586951274,2190.9310017050284,992.2888766925078,74.7043656086752,13619.685348866416,937.4548164103104,4,1,1,10,23.745201127276346,99.54420869745258,3.9431969302602288,6,BENIGN
443,13257.025245172646,8,9,475.1710942300101,104.13070604611441,63.07076489263333,26.743445577396404,229.0541434761223,0.3738965558483486,424.71873479909186,13.351161765957647,15.715627911239663,23.7269131898114,7659.565448531012,138.24885398084086,7962.810793441036,3415.371645041761,6861.061615991805,113.65302385720837,7434.179146500084,1448.1873041239617,70847.6951579865,1210.8832131848267,25792.257113604788,4722.401566658065,14625.235232469977,1280.366199268771,1,0,1,6,47.51733899306822,42.98875378727311,6.323437103008476,6,BENIGN
21,93323.06533752658,10,7,22.774523694578335,88.67624602104371,0.19794770744634466,35.342822879646704,111.98744037311315,96.88580539062526,29.72650513626753,41.61104984009612,18.984988570393625,31.80503039280229,9684.179098910448,272.10507681487326,7666.557563253315,5937.697266766966,557.9772278781377,544.2658400444965,23438.254726265764,8557.446327652318,2101.7718508057496,544.8686143736908,246.72047894860717,4828.643340068676,31024.525576307005,382.34018346570656,4,2,2,10,62.95351770704356,9.917794087228232,42.76665659452667,17,BENIGN
22,64944.00171862972,10,11,233.8817346742402,8.002752104445197,319.43695282924773,235.65965163620538,11.908373538761236,52.95967946604459,335.30037246033555,119.62362222108729,12.354449257697436,24.697577278967845,3423.2361644327293,42.31076914472401,24386.57168884044,2298.7478815721524,40690.15480212513,4325.053113717597,20342.35588162816,7753.764022429776,37675.14319135954,443.8895912424708,20277.18897496738,3748.7764318240365,13156.110731883367,2349.9992327813175,3,2,1,15,56.98518333744175,69.02995074281598,13.372174828377556,17,BENIGN
21,197541.24372645633,11,11,15.317546653179981,352.29298026760415,39.453043426245806,14.552646776599186,88.43052309577428,3.241805210466051,39.06959848160762,12.681941656550737,41.76760173806222,0.3695033000133297,2848.8950571157457,52.877751256027985,12219.018345159799,4969.556154826738,13632.440419071043,225.54387889287312,14680.056193312204,531.1142101933043,31076.273162960046,586.3371949023856,9444.64737163115,7744.686245507904,14051.184287440814,1070.6889556588226,0,0,2,9,50.39250656982735,19.027683360698642,41.90015788999515,6,BENIGN
443,8461.931501505029,11,9,0.8588861413637948,89.47808690977378,66.47578429035849,49.91158922180374,2.47853175733498,0.9873182723906114,76.16452643107543,84.05600812608273,50.60936659239717,18.344957726736563,33735.79687409711,192.42637449257717,14509.93266805677,3400.5564527934266,35148.101711660864,2449.508352401804,12694.29349745275,1879.2167032219782,18897.435301878937,557.6827868215049,274.8488790817849,5225.011599139352,43563.940371324345,1630.0498024294075,4,2,1,11,61.72237303777533,163.54413685234698,10.389459925357235,17,DDoS
443,12787.50720168829,7,6,1133.7302707145366,842.2433985467788,3.069438803031327,119.59951516860293,328.95967430936486,19.22869556046611,12.72951614406711,78.74500929998786,21.32486012655056,6.959835206232011,1375.2897672625622,12.526532508049149,2609.9369286545366,3215.509951511147,17598.02489240504,126.21670986387475,3935.6513457328315,2986.8968969642324,4979.1862899218795,1337.6413537778626,4951.754985857678,19192.844368533577,55204.99404414117,111.45964718413266,1,1,1,15,96.1642338805157,31.80048605010343,11.470309546131205,6,BENIGN
80,11900.053347681456,8,9,690.3118367062359,370.3107834497238,471.43711010406764,22.68501431628067,60.69084689540475,25.559841192235258,112.39301136819437,24.132179747883654,66.54660822200762,19.51992729076954,1230.252279001256,138.49914446733544,98.87763415964245,1014.8492330609282,2374.470694644535,113.73331203137312,8961.884960144405,1264.3592641374444,1354.5402008464414,2299.2186226479585,1183.4617647858593,413.0182357744126,23660.39425779875,10.981641770821701,1,1,1,4,85.29371899918348,68.60698137682678,23.42179638200058,17,BENIGN
3389,78640.78044329923,15,10,170.87346670834583,325.1457309339344,102.35261393574862,0.9234585205207833,56.32262608900234,12.897641808283451,85.80871993163029,1.954978565634122,22.130286985006663,9.211526821048121,8965.839323446653,88.69930472001587,5787.052850408252,2491.397328289258,1606.799073352392,49.49026525326518,4975.859235890182,3325.4859327312256,12310.396068616,378.0506231090316,8061.944390788367,2819.3606323012036,4054.395411215789,691.7319321568613,4,0,2,12,402.66718014185574,143.48113504482708,5.2512533446291885,17,BENIGN
21,10345.507471411735,13,10,60.35583340418119,281.02427121694814,3.5321339585710922,135.99888173695882,21.990230870724442,6.521958478409547,136.327491906109,9.131799111035575,51.58533724710456,16.62751343306009,1060.1584925579928,125.82704866977517,1146.458507412489,1159.3348825468875,802.2900559211923,175.24503181543196,10336.880504591265,8886.380063642378,38334.55327035253,2301.859147968088,5764.849017410197,3717.052061543387,5020.701559428331,287.75001937592253,2,4,3,13,380.5729473226958,103.68257985004057,8.499209403296367,17,BENIGN
80,3449.2773162232806,16,6,27.98504468049077,96.98665742164269,43.39130767184988,57.99698435545392,48.97456967582602,20.38607093330853,110.0844031175187,32.12701675489853,81.03002344171375,4.800008290069267,2147.9475470057228,18.406798250601117,5364.529320821818,7822.7008712720235,6696.535897597804,2847.2705872063116,29577.11778804613,73.65375867158984,11243.83181308581,55.78579902506794,2247.224815984203,6602.210526079608,23413.14764777637,1229.658235756762,3,1,2,11,582.2316839924041,1.8061902919059034,264.5148450351558,6,BENIGN
3389,327183.62256168976,10,6,1245.7984743083487,1394.8386578107932,317.1205569801421,15.71502445745269,59.764471062965434,20.203054398103575,478.2625193659808,31.8014937429906,4.334577627965215,2.3680735508157045,1869.2599208700406,141.53703058913965,9983.626627065272,711.6619708298713,51549.45842097148,1722.36040143283,9637.48111011421,415.95675404226876,41683.64896336865,568.2107100204763,17982.585414750007,290.0859876979823,17161.617511139368,1679.3172026212333,1,2,1,12,90.23062285093266,88.88282397893701,3.9460053747181703,6,BENIGN
21,1256.5175057370789,8,8,491.15764790356246,1365.0404164643066,70.6690264961614,19.405572835043614,85.88184853496956,3.2111746650628774,176.43640614036434,5.590534267999652,137.6994902596582,38.206945549075094,1490.412918295856,37.682346715197404,9293.490952258933,217.26688953312336,27733.383627896044,405.75069852318774,72902.57178305436,10435.168212349969,64890.42540264949,639.1234168473977,9135.219268572639,8768.686591520114,41813.24107528518,633.807436187651,1,0,1,11,17.190440164369658,204.8340582095034,40.45419258360632,6,BENIGN
22,90164.50262927484,11,4,87.50947552075624,155.01417853390387,175.38987900526527,96.44258524869348,3.759935405545475,32.13744120627307,403.96851281266726,16.900850112500592,30.99912517376635,19.02983779371609,1523.2326830497611,96.7208038669332,11698.199299585629,2499.0390358406053,7376.41200916854,149.99014699375198,8300.20949309497,5481.938041052359,11868.67998204924,66.92066747654518,16096.91734374245,723.5406908653486,35942.04175349064,1393.9264741206985,0,1,0,11,451.6781502377005,26.98316580820396,165.5715819901757,6,BENIGN
21,22735.407512681304,8,11,572.006693537557,598.829991652932,142.72968149836856,61.64976166071294,33.5053124357304,27.68679361703111,89.46190630163845,23.72863973679609,50.919175112959906,43.13367503023619,15980.287005345801,188.066729418415,1526.3135229077434,78.84096790990436,8839.115400595501,822.9701477492763,2251.1313215365835,1868.1270208983492,14353.762600634123,1165.9869907274685,4992.015869628452,9.848229880768047,56694.07464303375,687.1435869232881,2,2,2,8,465.53177382326464,57.35670645083295,156.06666530688238,6,BENIGN
443,92136.47019230538,9,9,3402.0203181613415,50.79079791790966,95.78134029511538,79.14068586053264,39.150850925726665,1.772825301920382,39.65780604123004,84.82448263945635,41.31635968094625,24.685131296336564,2769.3305409472955,95.55580747707927,2791.7773728650786,2213.947327232114,17219.340423827074,131.722380705769,46652.79690823376,26549.85626725286,6993.6276830527195,82.47725730705531,7457.948866357536,3415.6892940655493,2940.433563130277,2483.074984516862,0,0,2,9,45.909766519688276,3.8046199836010626,35.97985389645137,17,BENIGN
443,40441.426576434955,7,4,775.6491770706467,606.613788112759,268.6608735511378,51.654533069364746,12.92156815967543,12.415156670649024,91.10508940322775,114.29701196883227,209.2402790833742,3.9028857173008555,2473.8085667300975,18.793424731259208,11933.694496046484,7581.092582055025,41771.04225871343,1121.877573549542,2239.081566466504,4840.567835723303,11214.218604718748,1581.2679376999808,3081.003294244565,1295.1500843395308,10086.27833050286,677.5823813996138,3,2,0,7,56.51743937523928,69.50651340213389,6.507676724683446,6,BENIGN
22,115951.59490631033,9,11,295.7759485397576,134.93492674201673,6.178668404624545,93.65044222635109,21.932404393157235,9.998067376550829,75.45072446280547,46.25907931177708,14.733722023120105,18.093329435249117,1379.9300777487283,69.32854379496521,2033.789309972324,8029.6862897830415,28822.879625466525,2147.7071607350113,10314.032207976448,7613.330088423867,13669.508123655512,1594.8127164035834,61.36481360196596,16910.279999759114,3902.910771569442,317.4867309400259,2,2,1,9,187.6701897533112,25.518610312575227,104.04786112981657,17,BENIGN
80,130315.0758429547,11,7,841.4794493338848,136.50880137958106,365.28658371211577,103.24443690529958,21.605457616605467,12.415488523162935,66.86628129609299,15.989377784280592,69.0083911337615,12.321719114823543,12058.526513128476,29.181613700422332,2427.852506366741,2385.584720580814,43049.16164801925,740.6252044081307,15556.059059613868,13459.502947637562,61712.558783367,297.3628454964516,32859.975067851745,6186.491350996968,17358.460905123837,699.7477866680708,3,2,0,5,73.77210929187649,23.412157832203953,1.2773366422567827,17,BENIGN
3389,456.9911248703786,9,8,681.8882644311168,283.0877845081985,189.9067062697819,29.353316401299608,133.01682884993846,12.371676699098103,61.51386617188679,57.86352093096877,123.44850450522101,4.859941160532277,1527.0827453454592,80.48262674386972,11237.8407852673,4841.971929651745,308.1731024485969,263.80811771196517,7942.402440719715,2850.456871440023,6567.897407856919,125.44089860201731,23448.43539637795,9704.686562027195,1339.187721117906,532.2869367611087,5,0,0,13,2.7782864804486334,26.595115479223928,117.15783542942594,6,BENIGN
21,3920.3618222421183,9,6,46.41588558561055,199.2486395261903,298.94969217635446,138.7348248351382,92.98105607710589,14.848781878162391,200.14765786649912,144.72282013172008,39.170576936389416,30.153761631570447,5739.654147135539,82.32989221544312,12989.555786291816,4846.738265052767,75316.52004314007,377.79202536432666,523.2249393419603,478.0795311159875,37502.66573526321,136.81660483293126,898.1264526810279,14813.573869554783,23232.540879122058,2870.970949566779,2,2,0,9,50.059876975497566,699.4097305910652,8.25989229601061,17,DDoS
443,14408.024648555154,13,12,1299.7994542201766,50.14871736945224,2.561616144684726,42.216038659987625,204.855280907338,6.49256926492891,162.16672668008113,5.831755869058949,28.577704624772053,22.682774566853308,58630.57839324257,404.1629404273421,3452.4033443432954,2842.5937750910844,5589.409744504127,481.2438283143624,11906.825567060167,26252.034417525952,11406.099543382545,465.4119087385622,2382.980386117412,514.4740509087735,58318.30989552145,164.34433141127673,0,1,2,4,65.16766987549558,64.40925333402828,4.866592341273542,6,BENIGN
80,55329.51387243615,15,7,1077.5277763339334,359.65266074921044,13.29101260131141,10.473029269914345,29.67287471851851,12.683793921779653,123.89667724070625,16.48239595500888,8.343766526387768,2.061806240240464,8406.69865136439,96.84467329357082,20542.925356233463,3885.1364943462663,7882.260851302828,3223.687773186422,51158.59768535899,2041.2417182236409,24.200860439695163,2305.119572024597,13870.455430669515,4863.1918565610595,79772.34201203973,161.9753154941158,4,0,3,11,60.175092519819984,0.7999280515915547,4.855440964758737,17,BENIGN
22,109584.48458592435,10,13,446.48187079083704,96.23981443732889,34.5778849491366,14.790452310374395,170.73653816489397,2.0959825031646293,124.28401773009857,39.572215069766756,89.30241655972489,12.658645296333455,11992.580793357058,48.06779678372442,18000.266068315446,4887.808552697196,20705.370960737946,1965.9430927882213,13757.449098476553,6591.3680844159035,31832.44239074517,1303.2246711491048,3449.8233861085714,3609.9057232500277,42453.00524292738,1061.4966636468523,2,1,0,14,0.5021154694215065,42.597795467992924,1.7503878871178535,6,BENIGN
443,30803.93237987488,9,11,354.7899360594282,235.14010930953214,135.0481388109173,79.41602632789483,159.49150759695354,3.888400510011153,56.19172657622163,20.85593051102672,107.95392646789668,21.93772935117827,21116.642581720716,42.293961044166565,9153.961253971058,2904.991728084463,34232.557634450226,789.0082389975407,11358.197668655017,732.2859136786363,10694.075375513394,1342.8327121206019,12470.475983646695,6644.602636143811,2738.661383300869,1537.6500957552564,0,2,0,8,52.121775059132005,193.62269579477555,38.26517090026889,17,BENIGN
